customerID,MultipleLines
0495-ZBNGW,1
8620-RJPZN,0
7572-KPVKK,1
2642-MAWLJ,0
2357-COQEK,1
7103-ZGVNT,1
3737-GCSPV,1
2027-WKXMW,1
7137-NAXML,0
2428-ZMCTB,0
2961-VNFKL,1
1768-HNVGJ,1
6963-KQYQB,1
5934-RMPOV,1
1207-BLKSA,1
4088-YLDSU,1
1166-PQLGG,0
3146-JTQHR,0
4291-YZODP,0
4395-PZMSN,0
6427-FEFIG,1
0017-IUDMW,1
4385-ZKVNW,0
5446-DKWYW,1
2034-CGRHZ,1
5797-APWZC,0
3683-QKIUE,0
4228-ZGYUW,1
9031-ZVQPT,1
2990-IAJSV,1
8107-KNCIM,1
9027-YFHQJ,1
5176-LDKUH,0
4644-OBGFZ,0
7926-IJOOU,0
6480-YAGIY,0
4029-HPFVY,0
7602-DBTOU,0
5345-BMKWB,0
3519-ZKXGG,1
5457-COLHT,0
6416-TVAIH,0
5451-YHYPW,1
5108-ADXWO,0
7998-WNZEM,1
3066-RRJIO,0
0307-BCOPK,0
7629-WFGLW,1
2542-HYGIQ,0
6715-OFDBP,0
5016-LIPDW,0
1567-DSCIC,1
2150-UWTFY,0
6124-ACRHJ,0
9362-MWODR,0
9975-GPKZU,0
9625-RZFUK,0
5153-LXKDT,1
5161-UBZXI,0
1020-JPQOW,1
7919-ZODZZ,0
0565-JUPYD,1
5939-XAIXZ,1
9054-FOWNV,1
2683-BPJSO,1
2157-MXBJS,1
8207-VVMYB,1
9732-EQMWY,0
9360-AHGNL,1
1087-UDSIH,0
5269-NRGDP,0
6195-MELTI,0
5485-WUYWF,0
2121-JAFOM,1
8818-DOPVL,1
2632-UCGVD,1
5445-PZWGX,1
1227-UDMZR,1
5198-HQAEN,0
9170-CCKOU,1
2167-FQSTQ,1
2819-GWENI,0
1043-YCUTE,1
3814-MLAXC,1
3572-UUHRS,0
2692-PFYTJ,1
1226-UDFZR,0
5955-EPOAZ,0
6821-JPCDC,0
8815-LMFLX,1
9135-HSWOC,0
5811-IWXYM,1
7044-YAACC,0
8189-XRIKE,0
1506-YJTYT,1
4123-DVHPH,1
6425-YQLLO,1
5442-UTCVD,1
2228-BZDEE,0
2789-CZANW,1
2091-RFFBA,1
2114-MGINA,0
7596-LDUXP,0
3740-RLMVT,0
4489-SNOJF,1
2192-OZITF,1
5651-CPDND,0
2186-QZEYA,1
1131-ALZWV,1
7729-XBTWX,0
9134-WYRVP,0
3284-SVCRO,1
9732-OUYRN,0
0559-CKHUS,0
2931-SVLTV,1
6899-PPEEA,1
7504-UWHNB,0
1431-AIDJQ,0
6288-LBEAR,0
4597-NUCQV,1
9019-QVLZD,0
8413-YNHNV,1
5808-TOTXO,0
4369-NYSCF,0
6333-YDVLT,1
5324-KTGCG,0
5599-HVLTW,1
7394-LWLYN,0
3707-LRWZD,1
6873-UDNLD,0
2700-LUEVA,0
1455-ESIQH,0
0958-YHXGP,0
1101-SSWAG,1
2979-SXESE,1
4013-TLDHQ,0
5743-KHMNA,1
4194-FJARJ,1
5325-UWTWJ,1
3969-GYXEL,0
9208-OLGAQ,0
3244-CQPHU,1
2674-MLXMN,1
6992-TKNYO,1
4468-YDOVK,0
3754-DXMRT,0
5792-JALQC,1
7130-VTEWQ,1
2200-DSAAL,1
4302-ZYFEL,0
9351-LZYGF,1
4366-CTOUZ,0
6121-VZNQB,0
7903-CMPEY,1
1518-OMDIK,0
6671-NGWON,0
0595-ITUDF,1
6996-KNSML,0
1955-IBMMB,0
0096-BXERS,1
3806-YAZOV,0
7998-ZLXWN,0
6253-WRFHY,0
9133-AYJZG,1
2675-OTVVJ,1
8680-CGLTP,0
8430-TWCBX,0
5018-GWURO,1
6741-QRLUP,1
4737-HOBAX,1
0537-QYZZN,1
3340-QBBFM,0
1704-NRWYE,0
8200-KLNYW,0
3372-CDXFJ,1
4781-ZXYGU,0
7632-YUTXB,0
2718-YSKCS,0
9896-UYMIE,1
0853-NWIFK,0
8212-CRQXP,0
6980-CDGFC,0
7691-XVTZH,1
2520-SGTTA,0
7481-ATQQS,1
2277-VWCNI,1
1088-CNNKB,1
8642-GVWRF,0
1930-BZLHI,0
3400-ESFUW,0
5868-YTYKS,0
3525-DVKFN,0
1482-OXZSY,1
0377-JBKKT,0
5778-BVOFB,0
3373-YZZYM,0
2057-ZBLPD,1
0228-MAUWC,1
5502-RLUYV,1
7663-YJHSN,1
4915-BFSXL,1
3086-RUCRN,1
7576-JMYWV,1
0257-KXZGU,1
1307-ATKGB,0
8417-FMLZI,0
3714-XPXBW,1
1850-AKQEP,0
2824-DXNKN,1
0848-ZGQIJ,0
8042-RNLKO,1
1792-UXAFY,0
5372-FBKBN,0
0420-TXVSG,1
6217-TOWGS,1
0515-YPMCW,0
0378-XSZPU,0
1045-LTCYT,0
1544-JJMYL,0
4636-JGAAI,1
6874-SGLHU,0
5951-AOFIH,0
3059-NGMXB,1
8652-YHIYU,1
5278-PNYOX,0
5449-FIBXJ,1
3486-HOOGQ,1
5061-PBXFW,0
8630-FJLIB,0
4749-OJKQU,1
0577-WHMEV,1
5453-AXEPF,1
3639-XJHKQ,0
3716-LRGXK,1
2263-SFSQZ,1
9950-MTGYX,0
3397-AVTKU,0
4825-FUREZ,0
9837-BMCLM,0
2672-OJQZP,0
0137-UDEUO,0
3134-DSHVC,1
6161-UUUTA,0
7821-DPRQE,1
6543-XRMYR,1
2001-EWBQU,1
4925-LMHOK,1
1608-GMEWB,1
6695-AMZUF,0
1455-UGQVH,1
8410-BGQXN,0
8280-MQRQN,0
1619-YWUBB,1
7611-YKYTC,0
2037-SGXHH,1
3178-FESZO,1
0365-GXEZS,0
0082-OQIQY,0
6087-MVHJH,1
4603-JANFB,0
3018-TFTSU,0
4806-KEXQR,0
0667-NSRGI,1
7083-YNSKY,1
6893-ODYYE,0
8242-JSVBO,0
2479-BRAMR,1
9541-ZPSEA,0
2665-NPTGL,1
4693-VWVBO,0
7434-SHXLS,0
6937-GCDGQ,0
0988-JRWWP,0
5075-JSDKI,1
7908-QCBCA,0
6711-FLDFB,1
3873-WOSBC,1
7465-ZZRVX,0
7975-JMZNT,1
7251-XFOIL,1
4116-IQRFR,1
3714-JTVOV,0
8259-DZLIZ,1
0442-ZXKVS,1
7853-WNZSY,0
3120-FAZKD,1
8606-OEGQZ,1
0225-ZORZP,0
4702-IOQDC,0
9489-JMTTN,1
0575-CUQOV,0
0967-BMLBD,0
6178-KFNHS,1
2830-LEWOA,0
5006-MXVRN,0
1264-BYWMS,1
9658-WYUFB,1
8327-WKMIE,0
6917-FIJHC,1
5329-KRDTM,1
7797-EJMDP,0
3530-VWVGU,0
2013-SGDXK,0
6368-NWMCE,1
3633-CDBUW,0
0707-HOVVN,1
8580-QVLOC,1
3956-MGXOG,0
9274-UARKJ,0
4077-HWUYD,1
2012-NWRPA,1
8808-ELEHO,1
0103-CSITQ,1
3506-LCJDC,0
7305-ZWMAJ,0
9518-XXBXE,0
3934-HXCFZ,1
6578-KRMAW,0
4860-IJUDE,0
7666-WKRON,0
9688-YGXVR,0
0423-UDIJQ,0
1945-XISKS,0
4910-AQFFX,1
2154-KVJFF,1
5360-LJCNJ,1
2607-FBDFF,0
9647-ERGBE,1
3428-XZMAZ,0
0378-TOVMS,0
4355-HBJHH,1
6728-WYQBC,0
9058-CBREO,1
9029-FEGVJ,1
7216-KAOID,0
0318-QUUOB,0
6145-NNPNO,0
5520-FVEWJ,1
5339-TJFEK,1
5572-ZDXHY,0
2074-GUHPQ,1
4625-XMOYM,1
5827-MWCZK,1
1385-TQOZW,0
5914-XRFQB,1
4329-YPDDQ,0
4804-NCPET,0
3750-CKVKH,0
8063-GBATB,1
7787-BNTZM,0
2252-ISRNH,1
9415-TPKRV,1
5322-TEUJK,1
4547-KQRTM,1
4877-EVATK,0
8375-KVTHK,0
2697-NQBPF,1
3709-OIJEA,0
7639-SUPCW,0
1386-ZIKUV,0
0599-XNYDO,0
6377-WHAOX,1
6855-VLGOS,0
8999-XXGNS,1
8746-OQQRW,1
3181-MIZBN,0
0471-ARVMX,1
7766-CLTIC,0
5650-YLIBA,1
0825-CPPQH,0
9084-OAYKL,0
6122-LJADA,1
2400-XIWIO,1
7524-VRLPL,1
1069-XAIEM,1
7569-NMZYQ,1
5201-USSQZ,0
2105-PHWON,1
1494-EJZDW,0
4884-TVUQF,1
8003-EWNDZ,0
1897-RCFUM,1
9256-JTBNZ,0
4658-HCOHW,0
2211-RMNHO,1
2432-TFSMK,1
3440-JPSCL,0
4929-ROART,1
1834-ABKHQ,0
1741-WTPON,1
3932-IJWDZ,1
1240-HCBOH,1
8065-BVEPF,0
3796-ENZGF,1
1734-ZMNTZ,1
2853-CWQFQ,0
0813-TAXXS,1
2519-TWKFS,1
2889-FPWRM,1
0626-QXNGV,1
6987-XQSJT,1
4732-RRJZC,0
9499-XPZXM,1
4338-EYCER,0
3007-FDPEA,0
6350-XFYGW,0
4290-BSXUX,1
8513-OLYGY,1
0311-QYWSS,0
8705-DWKTI,0
8755-IWJHN,1
0325-XBFAC,0
4480-QQRHC,0
0929-PECLO,1
3680-CTHUH,1
1202-KKGFU,0
6112-KTHFQ,0
1852-XEMDW,1
2462-XIIJB,1
4760-XOHVN,0
1820-DJFPH,1
9426-SXNHE,0
9068-FHQHD,0
1269-FOYWN,0
9470-YFUYI,0
7817-BOQPW,1
7402-EYFXX,1
1853-UDXBW,0
5458-CQJTA,0
1230-QAJDW,1
5701-ZIKJE,0
5219-YIPTK,1
5032-MIYKT,0
7396-VJUZB,0
9717-QEBGU,0
5172-RKOCB,1
6509-TSGWN,1
3540-RZJYU,0
3178-CIFOT,0
4530-NDRKU,0
5985-TBABQ,1
9800-ONTFE,1
8455-HIRAQ,0
6616-AALSR,1
0883-EIBTI,0
9415-ZNBSX,1
4018-KJYUY,0
0722-TROQR,1
7571-YXDAD,1
8780-RSYYU,0
5537-UXXVS,0
1791-PQHBB,0
8701-DGLVH,0
3393-FMZPV,1
8082-GHXOP,0
6402-ZFPPI,1
0980-FEXWF,0
7486-KSRVI,1
3011-WQKSZ,0
8443-WVPSS,0
3006-XIMLN,1
8218-FFJDS,1
1986-PHGZF,1
9965-YOKZB,1
0504-HHAPI,1
9360-OMDZZ,1
6305-YLBMM,0
0345-XMMUG,1
8024-XNAFQ,1
3647-GMGDH,0
2988-GBIVW,1
2832-SCUCO,0
7036-ZZKBD,0
3791-LGQCY,1
0265-PSUAE,0
0463-TXOAK,1
0594-UFTUL,0
9509-MPYOD,0
9128-CPXKI,0
0129-KPTWJ,0
8166-ZZTFS,1
5855-EIBDE,1
5365-LLFYV,0
5956-YHHRX,1
2956-GGUCQ,1
1928-BXYIV,1
5760-FXFVO,0
6595-COKXZ,0
0961-ZWLVI,1
5181-OABFK,0
4007-NHVHI,1
5871-DGTXZ,0
7550-WIQVA,1
7544-ZVIKX,1
0016-QLJIS,1
7508-DQAKK,1
5176-OLSKT,1
9356-AXGMP,1
3556-BVQGL,0
0362-ZBZWJ,1
8979-CAMGB,1
4211-MMAZN,0
7581-EBBOU,0
4274-OWWYO,0
5073-RZGBK,1
1541-ETJZO,1
3154-HMWUU,0
7813-ZGGAW,1
8748-HFWBO,0
1052-QJIBV,0
1319-YLZJG,0
4106-HADHQ,0
0723-FDLAY,1
3050-RLLXC,1
9298-WGMRW,1
2369-UAPKZ,1
3088-LHEFH,1
6583-KQJLK,0
8544-JNBOX,0
6681-ZSEXG,1
6139-ZZRBQ,0
6116-RFVHN,1
0637-KVDLV,1
8884-FEEWR,0
3125-RAHBV,0
6633-MPWBS,0
8785-EPNCG,1
1682-VCOIO,0
5729-KLZAR,0
2072-ZVJJX,1
8849-AYPTR,0
9518-IMLHK,0
1582-RAFML,1
3646-ITDGM,0
8740-CRYFY,0
3569-VLDHH,0
8224-KDLKN,1
7594-LZNWR,0
4001-TSBTV,0
2962-XPMCQ,0
1043-UXOVO,1
1064-FBXNK,0
3996-ZNWYK,0
2878-DHMIN,0
7762-ONLJY,0
1678-FYZOW,0
5795-BKOYE,0
7402-PWYJJ,1
5480-TBGPH,0
0018-NYROU,0
7501-VTYLJ,0
7608-RGIRO,1
0480-BIXDE,0
5895-QSXOD,0
9814-AOUDH,0
6175-IRFIT,0
8760-ZRHKE,1
1622-HSHSF,0
8854-CCVSQ,1
6749-UTDVX,1
5542-DHSXL,0
9102-OXKFY,1
0511-JTEOY,0
5216-WASFJ,1
7808-DVWEP,0
7067-KSAZT,1
2284-VFLKH,0
0366-NQSHS,0
6532-YLWSI,0
3807-BPOMJ,0
3892-NXAZG,1
4948-WBBKL,1
4182-BGSIQ,0
9300-AGZNL,1
0988-AADSA,1
9972-NKTFD,0
3717-LNXKW,1
5734-EJKXG,1
2207-RYYRL,1
6729-FZWSY,0
9695-IDRZR,1
8144-DGHXP,0
7814-LEEVE,0
1112-CUNAO,1
5175-AOBHI,0
5174-RNGBH,0
8631-WUXGY,0
7270-BDIOA,1
9565-JSNFM,0
5906-DVAPM,1
6654-QGBZZ,0
8348-JLBUG,0
0607-DAAHE,0
5641-DMBFJ,1
2664-XJZNO,0
9732-KPKBW,0
3339-EAQNV,1
0921-OHLVP,1
3389-YGYAI,1
9560-ARGQJ,0
1600-DILPE,0
0536-ESJEP,0
6478-HRRCZ,0
8510-BBWMU,0
6857-TKDJV,1
2360-RDGRO,1
0584-BJQGZ,1
5134-IKDAY,0
1360-XFJMR,1
3070-DVEYC,1
9058-MJLZC,0
5707-ORNDZ,1
0902-XKXPN,0
5177-RVZNU,0
8993-IZEUX,0
8696-JKZNU,1
5380-AFSSK,1
0931-MHTEM,0
2055-PDADH,0
7515-LODFU,0
0440-UEDAI,0
0868-VJRDR,0
8714-EUHJO,1
3950-VPYJB,0
8041-TMEID,1
6941-KXRRV,0
3721-CNEYS,0
8727-JQFHV,0
9475-NNDGC,1
1355-KUSBG,1
3688-FTHLT,1
0899-LIIBW,1
2568-OIADY,1
1384-RCUXW,1
5825-XJOCM,1
6848-YLDFR,0
8125-QPFJD,1
2320-YKQBO,0
1193-RTSLK,0
2302-ANTDP,1
5923-GXUOC,0
4973-RLZVI,0
7869-ZYDST,1
4501-UYKBC,1
1215-EXRMO,0
2305-MRGLV,0
2359-KLTEK,0
5304-EFJLP,1
2673-ZALNP,0
9184-GALIL,0
4393-RYCRE,0
9746-MDMBK,1
3162-ZJZFU,0
8404-GFGCZ,1
8875-AKBYH,1
4432-ADRLB,0
0533-UCAAU,1
1394-SUIUH,0
3521-MNKLV,0
1565-RHDJD,1
7137-RYLPP,1
3765-JXVKY,0
5092-STPKP,0
7330-WZLNC,1
0114-PEGZZ,1
3359-DSRKA,0
8639-NHQEI,1
7161-DFHUF,1
3957-LXOLK,1
3720-DBRWL,0
6635-MYYYZ,0
8565-WUXZU,0
5281-BUZGT,1
4994-OBRSZ,0
0562-FGDCR,1
3420-YJLQT,1
6040-CGACY,0
6582-PLFUU,0
0264-CNITK,0
0089-IIQKO,1
7839-NUIAA,1
6075-QMNRR,0
5966-EMAZU,1
0440-EKDCF,0
4774-HHGGS,0
2718-GAXQD,0
2055-BFOCC,0
8180-AKMJV,0
4298-OYIFC,1
5566-SOEZD,0
2272-WUSPA,1
4584-LBNMK,1
3898-GUYTS,1
0930-EHUZA,0
6413-XKKPU,0
9975-SKRNR,0
3703-KBKZP,1
1449-XQEMT,0
2626-URJFX,1
4973-MGTON,0
3682-YEUWS,1
1223-UNPKS,0
2612-RRIDN,0
4735-ASGMA,1
3446-QDSZF,0
6892-EZDTG,1
5117-IFGPS,1
7379-FNIUJ,0
1627-AFWVJ,0
9725-SCPZG,0
5884-GCYMI,0
3217-FZDMN,0
4486-EFAEB,0
0060-FUALY,1
7853-GVUDZ,0
7480-QNVZJ,1
6954-OOYZZ,0
7088-FBAWU,0
8313-AFGBW,0
3943-KDREE,1
3097-IDVPU,1
4398-HSCJH,1
2303-PJYHN,0
1237-WIYYZ,0
1987-AUELQ,1
7852-LECYP,1
4822-LPTYJ,1
6527-PZFPV,0
4855-SNKMY,0
9593-CVZKR,1
8595-SIZNC,1
7124-UGSUR,1
5236-XMZJY,0
4827-DPADN,1
2694-CIUMO,1
5846-ABOBJ,1
1439-LCGVL,0
4647-XXZAM,0
1502-XFCVR,0
9692-TUSXH,0
7912-SYRQT,1
3557-HTYWR,1
4816-JBHOV,0
8920-NAVAY,1
1699-TLDLZ,0
5600-PDUJF,0
8292-TYSPY,0
1867-BDVFH,1
2067-QYTCF,1
2359-QWQUL,0
9103-TCIHJ,1
7407-SUJIZ,0
9150-KPBJQ,0
0052-DCKON,1
3654-ARMGP,1
9699-UBQFS,1
9367-TCUYN,0
0708-SJDIS,1
4140-WJAWW,0
6928-ONTRW,0
3320-VEOYC,1
5231-FIQPA,0
6617-WLBQC,1
2599-CIPQE,0
6653-CBBOM,0
8774-GSBUN,1
7326-RIGQZ,0
1401-FTHFQ,0
3247-ZVOUO,1
0254-FNMCI,0
1848-LBZHY,0
6101-IMRMM,0
8118-TJAFG,0
5429-LWCMV,1
7298-IZWLY,0
3955-JBZZM,0
1268-ASBGA,1
8943-URTMR,0
4815-TUMEQ,0
4713-LZDRV,0
9909-IDLEK,1
4092-OFQZS,0
1561-BWHIN,0
4325-NFSKC,1
9927-DSWDF,0
9500-LTVBP,1
7252-NTGSS,0
8149-AIQCG,1
1360-JYXKQ,0
2955-PSXOE,0
7762-URZQH,1
0899-WZRSD,1
3255-GRXMG,0
4828-FAZPK,1
6094-ZIVKX,0
6925-BAYGL,1
3262-EIDHV,1
7354-OIJLX,1
1376-HHBDV,0
6907-NZZIJ,1
4135-FRWKJ,1
3744-ZRRDZ,1
6551-ZCOTS,1
5018-LXQQG,0
6892-BOGQE,0
1602-IJQQE,1
4628-WQCQQ,0
1746-TGTWV,0
5995-SNNEW,1
2821-WARNZ,0
4879-GZLFH,0
1644-IRKSF,0
8314-HTWVE,0
9402-ROUMJ,1
2507-QZPQS,1
7159-NOKYQ,1
5707-ZMDJP,0
8779-YIQQA,0
7136-IHZJA,0
8966-OIQHG,0
3705-PSNGL,0
8739-QOTTN,0
1399-OUPJN,0
0277-BKSQP,0
6502-HCJTI,1
5774-XZTQC,0
2676-SSLTO,1
6266-QHOJZ,1
7269-JISCY,0
0363-SVHYR,1
8547-NSBBO,1
8258-GSTJK,1
6861-OKBCE,0
9940-RHLFB,0
6591-QGOYB,1
9070-BCKQP,1
6421-SZVEM,0
1328-EUZHC,0
2995-UPRYS,0
8878-RYUKI,0
9633-DENPU,0
7811-JIVPF,0
7113-HIPFI,0
8541-QVFKM,1
6686-YPGHK,0
1383-EZRWL,0
9258-CNWAC,1
5371-VYLSX,1
6374-AFWOX,0
4759-TRPLW,0
7621-VPNET,1
6034-YMTOB,0
8563-IIOXK,0
4903-CNOZC,1
4353-HYOJD,0
8020-BWHYL,0
7267-FRMJW,0
2982-VPSGI,1
4188-FRABG,1
8199-ZLLSA,1
4128-ETESU,1
0620-DLSLK,0
5980-NOPLP,1
3850-OKINF,1
6892-XPFPU,1
8010-EZLOU,1
1156-ZFYDO,0
3295-YVUSR,1
8016-NCFVO,1
4119-ZYPZY,1
5549-ZGHFB,1
7577-SWIFR,0
0303-WMMRN,0
6408-OTUBZ,1
5204-HMGYF,0
3727-OVPRY,1
3797-FKOGQ,1
6196-HBOBZ,1
3970-XGJDU,0
7017-VFULY,0
5562-YJQGT,0
8807-OPMBM,1
5439-WIKXB,0
9874-QLCLH,1
8294-UIMBA,0
8109-YUOHE,0
5840-NVDCG,0
8092-NLTGF,1
5928-QLDHB,1
9840-EFJQB,0
0696-UKTOX,0
4801-KFYKL,0
6135-OZQVA,1
8062-YBDOE,0
2252-JHJGE,1
4188-PCPIG,0
6000-APYLU,0
7105-BENQF,0
7721-DVEKZ,0
3566-VVORZ,0
9507-HSMMZ,0
2480-SQIOB,0
0947-IDHRQ,0
7813-TKCVO,0
3672-YITQD,1
4350-ZTLPI,1
9048-JVYVF,0
5727-MYATE,1
3823-KYNQY,1
8988-ECPJR,1
7570-WELNY,1
3021-VLNRJ,0
2080-CAZNM,1
1028-FFNJK,1
6907-FLBER,1
3001-UNBTL,1
5982-PSMKW,1
3507-GASNP,0
7096-ZNBZI,1
1902-XBTFB,0
1676-MQAOA,0
0786-IVLAW,1
7566-DSRLQ,1
0643-OKLRP,1
7245-JMTTQ,1
6050-IJRHS,1
6202-JVYEU,0
8591-TKMZH,1
0734-OXWBT,0
0365-TRTPY,1
7349-ALMUX,0
6502-KUGLL,0
1841-YSJGV,1
8382-SHQEH,1
7668-XCFYV,1
2983-ZANRP,0
7845-URHJN,0
5018-HEKFO,1
2923-ARZLG,0
3976-NLDEZ,0
2282-YGNOR,0
5336-UFNZP,1
6854-EXGSF,1
1241-EZFMJ,1
9233-PSYHO,1
5376-PCKNB,1
8044-BGWPI,0
4060-LDNLU,1
3589-PPVKW,0
8327-LZKAS,1
5887-IKKYO,1
1075-BGWOH,1
1755-RMCXH,0
0302-JOIVN,0
3858-XHYJO,1
4299-SIMNS,1
7025-IWFHT,0
6261-LHRTG,0
7841-FCRQD,0
2056-EVGZL,0
8777-MBMTS,0
7753-USQYQ,0
5366-IJEQJ,1
7661-CPURM,0
6233-HXJMX,1
5902-WBLSE,0
1981-INRFU,0
4971-PUYQO,1
3239-TPHPZ,0
3338-CVVEH,1
8485-GJCDN,0
2615-YVMYX,1
2851-STERV,0
4393-GEADV,1
8486-AYEQH,1
1527-SXDPN,1
6029-WTIPC,1
8634-CILSZ,1
5419-JKZNQ,1
2495-KZNFB,1
1409-PHXTF,1
4560-WQAQW,1
4274-DRSQT,1
2027-DNKIV,0
8075-GXIUB,0
2885-HIJDH,1
5424-RLQLC,0
6682-QJDGB,0
6507-DTJZV,0
8780-IXSTS,1
7673-BQGKU,0
6723-WSNTY,1
9530-EHPOH,1
2725-IWWBA,0
0345-HKJVM,0
1061-PNTHC,1
0394-YONDK,1
6574-MCOEH,1
7399-QHBJS,1
3049-SOLAY,1
0997-YTLNY,0
9479-HYNYL,0
3235-ETOOB,0
9708-KFDBY,0
8058-INTPH,0
3642-GKTCT,1
1334-PDUKM,1
2242-MFOTG,1
2927-CVULT,1
2144-BFDSO,1
7647-GYYKX,0
5647-FXOTP,1
5569-OUICF,1
8821-XNHVZ,0
2082-OJVTK,1
9700-ISPUP,0
6078-VESFR,0
9027-TMATR,0
5940-NFXKV,1
1941-HOSAM,0
9110-HSGTV,0
0704-VCUMB,0
6171-ZTVYB,1
8053-WWDRO,0
9564-KCLHR,0
1935-IMVBB,0
2082-CEFLT,0
1470-PSXNM,1
1213-NGCUN,0
2498-XLDZR,0
9866-OCCKE,1
5338-YHWYT,0
7718-UPSKJ,0
8731-WBBMB,0
1448-CYWKC,1
7901-IIDQV,1
2690-DVRVK,0
5688-KZTSN,0
1270-XKUCC,0
0334-ZFJSR,1
5747-PMBSQ,0
4565-EVZMJ,0
3143-JQEGI,0
6386-SZZKH,1
3327-YBAKM,0
9441-QHEVC,0
6705-LNMDD,0
3370-GQEAL,1
5032-USPKF,1
2982-IHMFT,1
3521-SYVOR,0
6283-GITPX,0
9526-JAWYF,0
0771-CHWSK,1
9788-HNGUT,1
5375-XLDOF,1
1172-VIYBP,1
5649-VUKMC,0
6559-PDZLR,0
8992-OBVDG,0
4273-MBHYA,0
4724-WXVWF,1
1460-UZPRJ,0
6082-GLJIX,0
4919-IKATY,1
2495-TTHBQ,0
0485-ZBSLN,1
3810-PJUHR,1
9050-QLROH,1
0847-HGRML,0
8232-CTLKO,0
9227-YBAXE,1
6168-WFVVF,0
9860-LISIZ,0
0112-QAWRZ,1
0877-SDMBN,1
2786-GCDPI,1
4043-MKDTV,0
8065-YKXKD,1
9637-EIHEQ,0
9229-RQABD,1
8313-KTIHG,0
5320-BRKGK,1
6284-KMNUF,1
9689-PTNPG,0
9465-RWMXL,1
2362-IBOOY,1
3137-LUPIX,1
0843-WTBXE,1
6143-JQKEA,0
5515-IDEJJ,0
9701-CDXHR,0
7450-NWRTR,1
5376-DEQCP,0
5118-MUEYH,1
9095-HFAFX,0
5627-TVBPP,0
2379-ENZGV,0
3936-QQFLL,0
2589-AYCRP,0
4067-HLYQI,0
5124-EOGYE,0
5057-RKGLH,0
0292-WEGCH,1
8910-ICHIU,0
4097-YODCF,1
9715-WZCLW,1
9786-YWNHU,0
6407-GSJNL,1
6005-OBZPH,1
4049-ZPALD,0
3733-UOCWF,1
6833-JMZYP,0
2722-VOJQL,1
1310-QRITU,1
8961-QDZZJ,0
9715-SBVSU,0
8490-BXHEO,1
7173-TETGO,1
7929-SKFGK,1
2300-RQGOI,0
3563-SVYLG,0
5228-EXCET,0
6435-VWCCY,1
4998-IKFSE,1
8630-QSGXK,1
2455-USLMV,1
7394-FKDNK,0
9488-FVZCC,1
6331-LWDTQ,1
5995-WWKKG,0
1597-FZREH,0
7879-CGSFV,0
9921-EZKBY,1
7432-FFVAR,0
7246-ZGQDF,0
7000-WCEVQ,1
0727-IWKVK,0
5959-BELXA,1
4456-RHSNB,0
3512-IZIKN,1
2481-SBOYW,1
7109-MFBYV,0
1833-TCXKK,1
1832-PEUTS,1
6141-OOXUQ,0
8660-BUETV,0
0580-PIQHM,1
5696-CEIQJ,0
7503-ZGUZJ,1
1696-HXOWK,1
3026-ATZYV,0
4012-YCFAI,0
2506-TNFCO,0
9970-QBCDA,0
9496-IVVRP,0
2207-OBZNX,0
2657-VPXTA,0
6551-VLJMV,0
1221-GHZEP,0
9289-LBQVU,1
6142-VSJQO,0
3458-IDMFK,0
6933-FHBZC,0
0221-NAUXK,0
9770-KXGQU,1
6437-UKHMV,0
6538-POCHL,0
6726-NNFWD,0
3002-WQZWT,1
4277-UDIEF,1
1208-NBVFH,0
4912-PIGUY,1
1114-CENIM,1
6060-DRTNL,0
2725-TTRIQ,1
3374-TTZTK,0
8990-ZXLSU,0
2275-RBYQS,0
8473-VUVJN,1
6289-CPNLD,0
5536-SLHPM,1
4419-UJMUS,1
7794-JASDG,0
7609-YBPXG,1
5519-TEEUH,0
7856-GANIL,1
2676-OXPPQ,0
3703-TTEPD,0
2799-TSLAG,1
0196-VULGZ,1
8837-VVWLQ,0
2696-NARTR,0
2208-NKVVH,1
1976-CFOCS,0
4631-OACRM,0
7139-JZFVG,0
3755-JBMNH,0
1757-TCATG,0
6345-ULYRW,1
8048-DSDFQ,0
5753-QQWPW,0
6010-DDPPW,1
1809-DMJHQ,0
6693-FRIRW,0
6586-MYGKD,1
3173-NVMPX,1
0248-PGHBZ,0
0623-GDISB,0
2892-GESUL,0
6923-EFPNL,1
7472-EQOAV,0
9574-RKJIF,1
2043-WVTQJ,0
8034-RYTVV,1
3863-QSTYI,0
2619-WFQWU,0
5044-LRQAQ,0
1716-LSAMB,0
1333-PBMXB,1
6546-OPBBH,1
5985-BEHZK,1
9127-QRZMH,0
5919-VCZYM,0
9644-KVCNC,1
8174-LNWMW,0
9279-CJEOJ,1
7964-VEXDG,1
2404-JIBFC,1
8029-XYPWT,1
4614-NUVZD,0
4632-PAOYU,0
3803-KMQFW,0
6804-GDMOI,1
2990-OGYTD,1
6646-JPPHA,0
9572-MTILT,1
7658-UYUQS,0
9611-CTWIH,0
4589-IUAJB,1
0329-GTIAJ,0
8746-BFOAJ,0
8457-XIGKN,0
6072-NUQCB,0
6629-CZTTH,0
8838-GPHZP,0
8750-QWZAJ,0
5364-EVNIB,0
6918-UMQCG,0
0675-NCDYU,1
1346-PJWTK,0
5088-QZLRL,0
8023-QHAIO,1
4397-FRLTA,0
3057-VJJQE,1
2302-OUZXB,1
8133-ANHHJ,1
2270-CHBFN,1
0013-EXCHZ,0
5982-FPVQN,1
9107-UKCKY,1
4654-ULTTN,1
5550-VFRLC,0
5546-BYZSM,0
